Date,Time,Version,Stage,Iteration,Status,Configuration,Evaluation,Computation Time
2024-10-20,19:15:21,Successive Halving,1,0,Initial configuration,"Configuration(values={
  'glmnet.alpha': 0.5530040511495025,
  'glmnet.s': 0.0015379546884920837,
  'learner_id': 'glmnet',
  'num.impute.selected.cpo': 'impute.mean',
  'repl': 1,
  'task_id': '6',
  'trainsize': 0.7214710936588071,
})
",N/A
2024-10-20,19:15:21,Successive Halving,1,0,Initial configuration,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 8,
  'ranger.mtry.power': 0.29800546887144086,
  'ranger.num.trees': 22,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.19843896021158486,
  'ranger.splitrule': 'gini',
  'repl': 9,
  'task_id': '1489',
  'trainsize': 0.46168967925546134,
})
",N/A
2024-10-20,19:15:21,Successive Halving,1,0,Initial configuration,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 37,
  'ranger.mtry.power': 0.5532535005847283,
  'ranger.num.random.splits': 15,
  'ranger.num.trees': 1314,
  'ranger.respect.unordered.factors': 'order',
  'ranger.sample.fraction': 0.4689857142954169,
  'ranger.splitrule': 'extratrees',
  'repl': 3,
  'task_id': '1220',
  'trainsize': 0.9434477869737697,
})
",N/A
2024-10-20,19:15:21,Successive Halving,1,0,Discarded,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 8,
  'ranger.mtry.power': 0.29800546887144086,
  'ranger.num.trees': 22,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.19843896021158486,
  'ranger.splitrule': 'gini',
  'repl': 9,
  'task_id': '1489',
  'trainsize': 0.46168967925546134,
})
",N/A
2024-10-20,19:15:21,Successive Halving,1,0,Discarded,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 37,
  'ranger.mtry.power': 0.5532535005847283,
  'ranger.num.random.splits': 15,
  'ranger.num.trees': 1314,
  'ranger.respect.unordered.factors': 'order',
  'ranger.sample.fraction': 0.4689857142954169,
  'ranger.splitrule': 'extratrees',
  'repl': 3,
  'task_id': '1220',
  'trainsize': 0.9434477869737697,
})
",N/A
2024-10-20,19:15:21,Successive Halving,1,0,Remaining (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 8,
  'ranger.mtry.power': 0.29800546887144086,
  'ranger.num.trees': 22,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.19843896021158486,
  'ranger.splitrule': 'gini',
  'repl': 9,
  'task_id': '1489',
  'trainsize': 0.46168967925546134,
})
",0.34839228
2024-10-20,19:15:21,Successive Halving,1,0,Remaining (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 37,
  'ranger.mtry.power': 0.5532535005847283,
  'ranger.num.random.splits': 15,
  'ranger.num.trees': 1314,
  'ranger.respect.unordered.factors': 'order',
  'ranger.sample.fraction': 0.4689857142954169,
  'ranger.splitrule': 'extratrees',
  'repl': 3,
  'task_id': '1220',
  'trainsize': 0.9434477869737697,
})
",0.4300323
2024-10-20,19:15:21,Successive Halving,1,1,Discarded,"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 37,
  'ranger.mtry.power': 0.5532535005847283,
  'ranger.num.random.splits': 15,
  'ranger.num.trees': 1314,
  'ranger.respect.unordered.factors': 'order',
  'ranger.sample.fraction': 0.4689857142954169,
  'ranger.splitrule': 'extratrees',
  'repl': 3,
  'task_id': '1220',
  'trainsize': 0.9434477869737697,
})
",N/A
2024-10-20,19:15:21,Successive Halving,1,1,Remaining (Computation Time: 0.00s),"Configuration(values={
  'learner_id': 'ranger',
  'num.impute.selected.cpo': 'impute.mean',
  'ranger.min.node.size': 8,
  'ranger.mtry.power': 0.29800546887144086,
  'ranger.num.trees': 22,
  'ranger.respect.unordered.factors': 'partition',
  'ranger.sample.fraction': 0.19843896021158486,
  'ranger.splitrule': 'gini',
  'repl': 9,
  'task_id': '1489',
  'trainsize': 0.46168967925546134,
})
",0.34839228
2024-10-20,19:15:21,Successive Halving,0,0,Initial configuration,"Configuration(values={
  'aknn.M': 48,
  'aknn.distance': 'l2',
  'aknn.ef': 99,
  'aknn.ef_construction': 374,
  'aknn.k': 48,
  'learner_id': 'aknn',
  'num.impute.selected.cpo': 'impute.median',
  'repl': 2,
  'task_id': '40981',
  'trainsize': 0.4340923476408428,
})
",N/A
